status	group	path	lines	main_relation	result	evidence
GENERATED-VERIFIED	generated-static	src/backend_v2/static/vue/js/virtualWindow.i1jqd56o.js	L1-L1	NEW	当前前端干净构建产物	前端 emptyOutDir 干净构建；39 文件引用闭包完整、0 orphan
GENERATED-VERIFIED	generated-static	src/backend_v2/static/vue/js/vue-vendor.BdhY7NUI.js	L1-L1	NEW	当前前端干净构建产物	前端 emptyOutDir 干净构建；39 文件引用闭包完整、0 orphan
PASS	backend-v2	src/backend_v2/storage/__init__.py	L1-L1	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/storage/assets.py	L1-L571	NEW	不可变资产发布、崩溃恢复、完整性与两阶段有界 GC 职责闭合	逐行核对流式 1MiB 写入、fsync/journal/事务绑定、路径逃逸、动态 FK 引用复核和物理孤儿清理；Stage1/Storage GC 契约覆盖
PASS	backend-v2	src/backend_v2/storage/builtin_fonts.py	L1-L132	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/storage/consistency.py	L1-L145	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/storage/database.py	L1-L128	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
FIXED	backend-v2	src/backend_v2/storage/defaults.py	L1-L249	NEW	AUDIT-068/AUDIT-083	出厂设置与算法提示词协议一致，翻译 schema 版本只有一个事实源
FIXED	backend-v2	src/backend_v2/storage/epochs.py	L1-L546	NEW	AUDIT-038	逐行核对注册/校验/续租/关闭及 API/Worker 失联恢复；补齐租约判断、任务子图、operation 事件和 render 页面状态
PASS	backend-v2	src/backend_v2/storage/lifecycle.py	L1-L143	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/storage/migrations/README	L1-L1	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/storage/migrations/env.py	L1-L84	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/storage/migrations/script.py.mako	L1-L28	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
FIXED	backend-v2	src/backend_v2/storage/migrations/versions/v2_foundation_20260810_backend_v2_foundation.py	L1-L1541	NEW	AUDIT-093	唯一 foundation 与 metadata 的类型、索引和全部 CHECK 逐项一致；upgrade/check/downgrade 通过，无迁移兼容层
FIXED	backend-v2	src/backend_v2/storage/platform_repositories.py	L1-L1704	NEW	AUDIT-170；平台设置仓储只保存当前明确字段，不接受隐式参数	逐行核对事务、凭据、提示词和当前 schema；AUDIT-170 定向测试及后端全量测试通过
FIXED	backend-v2	src/backend_v2/storage/schema.py	L1-L2201	NEW	AUDIT-093/AUDIT-167；80 张当前事实表及状态集合保持唯一 schema owner	逐表核对插件 ID、版本、序号、页码、尺寸与 continuation 单一当前版本约束；存储及后端全量测试通过
PASS	backend-v2	src/backend_v2/storage/seeding.py	L1-L186	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/storage/single_instance.py	L1-L103	NEW	data-root 范围单实例锁跨平台实现最小且释放可靠	逐行核对 Windows byte lock、POSIX flock、owner PID 写入与 BaseException 清理；Stage1 单实例测试通过
PASS	backend-v2	src/backend_v2/studio/__init__.py	L1-L2	NEW	Studio package 只导出正式 router	逐行阅读、导入闭包和应用挂载点核对完成
PASS	backend-v2	src/backend_v2/studio/io.py	L1-L431	NEW	角色卡导入导出只处理当前格式与显式错误	逐行阅读、媒体/仓储调用链及 Studio 后端测试通过
PASS	backend-v2	src/backend_v2/studio/media.py	L1-L90	NEW	媒体类型、解码和大小校验职责单一，不重建前端路径	逐行阅读、资产调用链与媒体测试通过
PASS	backend-v2	src/backend_v2/studio/model.py	L1-L237	NEW	Studio 表定义、约束与当前 revision/asset 关系一致	逐行阅读、repository 读写闭包和数据库测试通过
FIXED	backend-v2	src/backend_v2/studio/pure.py	L1-L1392	NEW	AUDIT-021/AUDIT-023	模型输出和诊断纯函数改为 canonical 严格验证及递归世界书检查；后端测试通过
FIXED	backend-v2	src/backend_v2/studio/repository.py	L1-L2775	NEW	AUDIT-018/AUDIT-019/AUDIT-021/AUDIT-024	CAS、导入数据、稳定身份和单事务草稿对齐已收紧；Stage5 Studio 35 tests 通过
FIXED	backend-v2	src/backend_v2/studio/routes.py	L1-L847	NEW	AUDIT-019/AUDIT-021	创建命令最小化，所有 revision/title/message 严格校验且不信任浏览器文档；路由测试通过
FIXED	backend-v2	src/backend_v2/studio/service.py	L1-L1274	NEW	AUDIT-021/AUDIT-022/AUDIT-023/AUDIT-174	生成 section、摘要、审阅和聊天空结果均显式失败；空自定义 Base URL 使用服务商默认值；operation/service 测试通过
PASS	backend-v2	src/backend_v2/timestamps.py	L1-L17	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/transfer/__init__.py	L1-L1	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
FIXED	backend-v2	src/backend_v2/transfer/commands.py	L1-L409	NEW	AUDIT-167；复用唯一状态集合与共享校验工具	逐行核对导入导出命令、事务、并发和失败语义；后端全量测试通过
PASS	backend-v2	src/backend_v2/transfer/routes.py	L1-L64	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/transfer/worker.py	L1-L614	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/translation/__init__.py	L1-L2	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/translation/auxiliary.py	L1-L1463	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/translation/commands.py	L1-L895	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/translation/interactive_operations.py	L1-L866	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/translation/pipeline.py	L1-L3515	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/translation/routes.py	L1-L220	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	backend-v2	src/backend_v2/web_import/__init__.py	L1-L2	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
FIXED	backend-v2	src/backend_v2/web_import/commands.py	L1-L1159	NEW	AUDIT-167；网页导入命令复用唯一状态集合与共享校验工具	逐行核对命令、事务、并发、失败语义与当前 URL 边界；后端全量测试通过
PASS	backend-v2	src/backend_v2/web_import/routes.py	L1-L181	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
FIXED	backend-v2	src/backend_v2/web_import/worker.py	L1-L1351	NEW	AUDIT-085/AUDIT-091	流式下载、批并发、失败脱敏/传播和冻结配置边界逐行核对；Web Import 21 tests 通过
PASS	backend-v2	src/backend_v2/worker/__init__.py	L1-L5	NEW	Worker 包边界明确禁止模型与插件初始化副作用	全文仅职责说明，无旧 Worker 编排导出
FIXED	backend-v2	src/backend_v2/worker/entrypoint.py	L1-L436	NEW	AUDIT-040	逐行核对 Worker identity/heartbeat、服务注册、任务/operation 安全点及关闭顺序；动态 Insight layer 不再受 8 层处理器上限
PASS	backend-v2	src/backend_v2/worker/maintenance.py	L1-L387	NEW	Worker 安全点上的有界维护 owner，无第二调度器或长写事务	逐行核对 11 个独立 action、500 项批次、活跃任务/幂等/临时输入保护和失败隔离；maintenance/GC/Web Import 回归覆盖
PASS	backend-v2	src/backend_v2/worker/model_lifecycle.py	L1-L499	NEW	当前文件逐行审查及调用链对照完成	逐行审查后端领域、事务、并发、失败语义与旧逻辑残留；后端 858 tests
PASS	retained-core	src/core/__init__.py	L1-L1	UNCHANGED	当前文件逐行审查及调用链对照完成	逐行确认当前 Worker 真实消费者及算法/模型错误传播；后端 858 tests
FIXED	retained-core	src/core/color_extractor.py	L1-L255	MODIFIED	AUDIT-044	逐行阅读；设备/结果基数/颜色与置信度按当前契约校验，内存及原生分配失败传播
FIXED	retained-core	src/core/config_models.py	L1-L433	MODIFIED	AUDIT-042	逐行阅读；BubbleState 只接受当前完整精确字段与类型，旧/部分文档直接拒绝
FIXED	retained-core	src/core/detection.py	L1-L338	MODIFIED	AUDIT-043	逐行阅读；检测异常直接传播，坐标/方向/掩膜按当前结果输出，不返回伪空成功
PASS	retained-core	src/core/detector/__init__.py	L1-L33	MODIFIED	统一导出仅覆盖当前检测器和结果类型	逐行阅读并核对调用闭包
FIXED	retained-core	src/core/detector/aux_yolo.py	L1-L184	MODIFIED	AUDIT-043	逐行阅读；辅助检测输入与模型失败严格传播
PASS	retained-core	src/core/detector/backends/__init__.py	L1-L1	MODIFIED	包标记无业务状态	逐行阅读并核对导入闭包
FIXED	retained-core	src/core/detector/backends/ctd_backend.py	L1-L175	MODIFIED	AUDIT-043/AUDIT-170；CTD 仅接受当前明确检测参数	逐行核对输出类型、尺寸与失败边界；检测定向测试及后端全量测试通过
FIXED	retained-core	src/core/detector/backends/default_backend.py	L1-L233	MODIFIED	AUDIT-043/AUDIT-170；默认检测后端删除隐式参数扩展面	逐行核对模型资源、输出与异常边界；检测定向测试及后端全量测试通过
FIXED	retained-core	src/core/detector/backends/saber_yolo_backend.py	L1-L96	MODIFIED	AUDIT-043/AUDIT-170；Saber YOLO 仅保留当前 refine 所需显式参数	逐行核对构造、检测、输出和失败传播；检测定向测试及后端全量测试通过
FIXED	retained-core	src/core/detector/backends/yolo_backend.py	L1-L221	MODIFIED	AUDIT-043/AUDIT-170；YOLO 只接受当前明确参数	逐行核对模型输出、置信度参数和失败传播；检测定向测试及后端全量测试通过
FIXED	retained-core	src/core/detector/base.py	L1-L209	MODIFIED	AUDIT-043/AUDIT-170；统一检测接口删除任意 kwargs	逐行核对后处理不吞模型或内存错误、不制造成功结果；检测及内存错误测试通过
FIXED	retained-core	src/core/detector/data_types.py	L1-L484	MODIFIED	AUDIT-043	逐行阅读；检测几何和结果结构使用当前精确类型/基数
FIXED	retained-core	src/core/detector/geometry.py	L1-L85	MODIFIED	AUDIT-043	逐行阅读；几何计算拒绝畸形输入
FIXED	retained-core	src/core/detector/panel_detector.py	L1-L215	MODIFIED	AUDIT-043	逐行阅读；分镜排序辅助逻辑无状态回退
FIXED	retained-core	src/core/detector/postprocess.py	L1-L167	MODIFIED	AUDIT-043/AUDIT-170；后处理只接收当前显式参数	逐行核对结果基数、有效几何和异常传播；检测定向测试通过
FIXED	retained-core	src/core/detector/refinement.py	L1-L242	MODIFIED	AUDIT-043	逐行阅读；refine 模型/阈值/结果失败直接传播
FIXED	retained-core	src/core/detector/registry.py	L1-L171	MODIFIED	AUDIT-043/AUDIT-170；注册表只构造当前检测器及明确参数	逐行核对单例、释放和未知类型失败边界；检测与模型生命周期测试通过
PASS	retained-core	src/core/detector/smart_sort.py	L1-L228	MODIFIED	阅读顺序排序为纯当前算法，无兼容状态	逐行阅读并与 main 对照
FIXED	retained-core	src/core/detector/textline_merge.py	L1-L285	MODIFIED	AUDIT-043	逐行阅读并复核当前修改；文本行合并保持合法几何和方向
FIXED	retained-core	src/core/inpainting.py	L1-L353	MODIFIED	AUDIT-045	逐行阅读；删除 LaMA 到纯色 fallback、冗余背景副本和任意面积侵蚀启发式，严格图像/掩膜/配置
FIXED	retained-core	src/core/large_image_detection.py	L1-L205	MODIFIED	AUDIT-043/AUDIT-170；大图检测只转发当前显式参数	逐行核对分块尺寸、坐标、结果合并与异常传播，不伪造空结果；检测测试通过
PASS	retained-core	src/core/manga_insight/__init__.py	L1-L1	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认当前 Worker 真实消费者及算法/模型错误传播；后端 858 tests
PASS	retained-core	src/core/manga_insight/clients/__init__.py	L1-L1	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认当前 Worker 真实消费者及算法/模型错误传播；后端 858 tests
FIXED	retained-core	src/core/manga_insight/clients/image_gen_client.py	L1-L426	MODIFIED	AUDIT-048	逐行阅读、main 对照及 continuation 调用链核对；严格当前图片生成响应/错误语义并复用共享传输配置
FIXED	retained-core	src/core/manga_insight/config_models.py	L1-L400	MODIFIED	AUDIT-048	逐行阅读并与 main 对照；所有 Provider 配置使用当前完整精确字段/类型，无旧 prompts 容器和默认补值
FIXED	retained-core	src/core/manga_insight/embedding_client.py	L1-L222	MODIFIED	AUDIT-048	逐行阅读、QA/derived 调用链与 main 对照；删除无消费者 raw API/no-op lifecycle，保留严格 embedding 与 JSON 派生结果入口
FIXED	retained-core	src/core/manga_insight/vlm_client.py	L1-L211	MODIFIED	AUDIT-048	逐行阅读、main 对照及 Worker 调用链核对；收敛为单页分析，严格页码/JSON/图片准备和错误传播，无批量/默认 prompt/测试 API
FIXED	retained-core	src/core/ocr.py	L1-L545	MODIFIED	AUDIT-044/AUDIT-167；OCR 复用唯一结果模型与共享图像工具	逐行核对图像、坐标、引擎、混合 OCR 和提示模式；删除旧语言 fallback，服务失败直接传播；OCR 测试通过
FIXED	retained-core	src/core/ocr_hybrid_manga_48.py	L1-L303	MODIFIED	AUDIT-044/AUDIT-167；混合 OCR 复用唯一结果模型	逐行核对当前 MangaOCR/48px 组合、文本行和结果基数；后备结果标记明确；OCR 测试通过
FIXED	retained-core	src/core/ocr_types.py	L1-L213	MODIFIED	AUDIT-044	逐行阅读；OCR 结果与文本行使用精确当前 schema，非法类型/置信度拒绝
